COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
Knox,0011,16 Larry Cox Sr Center,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,770,2,Phil Bredesen,Democratic,1791,3,Trudy A. Austin,Independent,13,4,John Carico,Independent,6,5,Dean Hill,Independent,13,6,Kevin Lee McCants,Independent,3,7,Breton Phillips,Independent,4,8,Kris L. Todd,Independent,5,,,,,,,,
Knox,0011,16 Larry Cox Sr Center,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,1002,2,Renee Hoyos,Democratic,1558,3,Jeffrey A. Grunau,Independent,9,4,Keith A. LaTorre,Independent,2,5,Greg Samples,Independent,5,6,Marc Whitmire,Independent,9,,,,,,,,,,,,,,,,
Knox,0011,16 Larry Cox Sr Center,0015,07,0,0,Tennessee Senate District 7,2018-11-06,State General,1,Richard Briggs,Republican,899,2,Jamie Ballinger,Democratic,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0011,16 Larry Cox Sr Center,0017,13,0,0,Tennessee House of Representatives District 13,2018-11-06,State General,1,Eddie Smith,Republican,862,2,Gloria Johnson,Democratic,1673,3,Zachary Houk,Independent,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,17 Christenberry,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,279,2,Karl Dean,Democratic,619,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,2,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Knox,0012,17 Christenberry,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,2,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Knox,0012,17 Christenberry,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,2,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,2,29,Write-In - Eddie Murphy,,0,,,,
Knox,0012,17 Christenberry,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,223,2,Phil Bredesen,Democratic,675,3,Trudy A. Austin,Independent,10,4,John Carico,Independent,1,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Knox,0012,17 Christenberry,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,310,2,Renee Hoyos,Democratic,595,3,Jeffrey A. Grunau,Independent,1,4,Keith A. LaTorre,Independent,1,5,Greg Samples,Independent,4,6,Marc Whitmire,Independent,4,,,,,,,,,,,,,,,,
Knox,0012,17 Christenberry,0015,07,0,0,Tennessee Senate District 7,2018-11-06,State General,1,Richard Briggs,Republican,277,2,Jamie Ballinger,Democratic,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0012,17 Christenberry,0017,13,0,0,Tennessee House of Representatives District 13,2018-11-06,State General,1,Eddie Smith,Republican,264,2,Gloria Johnson,Democratic,616,3,Zachary Houk,Independent,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,18 Christenberry,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,233,2,Karl Dean,Democratic,480,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,3,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,1
Knox,0013,18 Christenberry,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,2,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,3,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,2,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,1,20,Jeremy Allen Stephenson,Independent,0
Knox,0013,18 Christenberry,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,2,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,1,25,Jaron D. Weidner,Independent,1,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Knox,0013,18 Christenberry,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,199,2,Phil Bredesen,Democratic,513,3,Trudy A. Austin,Independent,7,4,John Carico,Independent,1,5,Dean Hill,Independent,10,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,3,,,,,,,,
Knox,0013,18 Christenberry,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,269,2,Renee Hoyos,Democratic,450,3,Jeffrey A. Grunau,Independent,1,4,Keith A. LaTorre,Independent,3,5,Greg Samples,Independent,3,6,Marc Whitmire,Independent,5,,,,,,,,,,,,,,,,
Knox,0013,18 Christenberry,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,237,2,Stuart Starr,Democratic,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0013,18 Christenberry,0017,13,0,0,Tennessee House of Representatives District 13,2018-11-06,State General,1,Eddie Smith,Republican,218,2,Gloria Johnson,Democratic,492,3,Zachary Houk,Independent,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,19E Thrive Lonsdale,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,111,2,Karl Dean,Democratic,334,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,1,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,2,9,Cory King,Independent,0,10,Matthew Koch,Independent,1
Knox,0014,19E Thrive Lonsdale,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,1,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,2,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,2,20,Jeremy Allen Stephenson,Independent,0
Knox,0014,19E Thrive Lonsdale,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,3,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,1,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Knox,0014,19E Thrive Lonsdale,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,88,2,Phil Bredesen,Democratic,369,3,Trudy A. Austin,Independent,4,4,John Carico,Independent,1,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,1,8,Kris L. Todd,Independent,1,,,,,,,,
Knox,0014,19E Thrive Lonsdale,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,130,2,Renee Hoyos,Democratic,319,3,Jeffrey A. Grunau,Independent,4,4,Keith A. LaTorre,Independent,3,5,Greg Samples,Independent,2,6,Marc Whitmire,Independent,3,,,,,,,,,,,,,,,,
Knox,0014,19E Thrive Lonsdale,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,110,2,Stuart Starr,Democratic,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0014,19E Thrive Lonsdale,0017,13,0,0,Tennessee House of Representatives District 13,2018-11-06,State General,1,Eddie Smith,Republican,85,2,Gloria Johnson,Democratic,359,3,Zachary Houk,Independent,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,19W Thrive Lonsdale,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,85,2,Karl Dean,Democratic,230,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,0,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Knox,0015,19W Thrive Lonsdale,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,1,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Knox,0015,19W Thrive Lonsdale,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,2,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Knox,0015,19W Thrive Lonsdale,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,68,2,Phil Bredesen,Democratic,249,3,Trudy A. Austin,Independent,4,4,John Carico,Independent,0,5,Dean Hill,Independent,3,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,0,,,,,,,,
Knox,0015,19W Thrive Lonsdale,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,100,2,Renee Hoyos,Democratic,215,3,Jeffrey A. Grunau,Independent,2,4,Keith A. LaTorre,Independent,0,5,Greg Samples,Independent,0,6,Marc Whitmire,Independent,1,,,,,,,,,,,,,,,,
Knox,0015,19W Thrive Lonsdale,0015,07,0,0,Tennessee Senate District 7,2018-11-06,State General,1,Richard Briggs,Republican,75,2,Jamie Ballinger,Democratic,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0015,19W Thrive Lonsdale,0017,89,0,0,Tennessee House of Representatives District 89,2018-11-06,State General,1,Justin Lafferty,Republican,84,2,Coleen Martinez,Democratic,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,20 Beaumont,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,81,2,Karl Dean,Democratic,147,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,1,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Knox,0016,20 Beaumont,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Knox,0016,20 Beaumont,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,4,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,1,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Knox,0016,20 Beaumont,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,65,2,Phil Bredesen,Democratic,159,3,Trudy A. Austin,Independent,2,4,John Carico,Independent,3,5,Dean Hill,Independent,5,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,0,,,,,,,,
Knox,0016,20 Beaumont,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,99,2,Renee Hoyos,Democratic,137,3,Jeffrey A. Grunau,Independent,1,4,Keith A. LaTorre,Independent,2,5,Greg Samples,Independent,1,6,Marc Whitmire,Independent,1,,,,,,,,,,,,,,,,
Knox,0016,20 Beaumont,0015,05,0,0,Tennessee Senate District 5,2018-11-06,State General,1,Randy McNally,Republican,90,2,Stuart Starr,Democratic,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0016,20 Beaumont,0017,15,0,0,Tennessee House of Representatives District 15,2018-11-06,State General,1,Rick Staples,Democratic,195,2,Write-In - Charles E. Drew,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,23 Westview,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,230,2,Karl Dean,Democratic,239,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,1,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,2,10,Matthew Koch,Independent,1
Knox,0017,23 Westview,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,0,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,1
Knox,0017,23 Westview,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,4,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,3,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Knox,0017,23 Westview,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,213,2,Phil Bredesen,Democratic,258,3,Trudy A. Austin,Independent,3,4,John Carico,Independent,1,5,Dean Hill,Independent,6,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Knox,0017,23 Westview,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,263,2,Renee Hoyos,Democratic,211,3,Jeffrey A. Grunau,Independent,3,4,Keith A. LaTorre,Independent,3,5,Greg Samples,Independent,2,6,Marc Whitmire,Independent,1,,,,,,,,,,,,,,,,
Knox,0017,23 Westview,0015,07,0,0,Tennessee Senate District 7,2018-11-06,State General,1,Richard Briggs,Republican,233,2,Jamie Ballinger,Democratic,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0017,23 Westview,0017,13,0,0,Tennessee House of Representatives District 13,2018-11-06,State General,1,Eddie Smith,Republican,226,2,Gloria Johnson,Democratic,239,3,Zachary Houk,Independent,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0018,24Q Sequoyah Hills,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,973,2,Karl Dean,Democratic,1272,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,3,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,0,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Knox,0018,24Q Sequoyah Hills,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,1,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,0,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,2,19,George Blackwell Smith IV,Independent,2,20,Jeremy Allen Stephenson,Independent,0
Knox,0018,24Q Sequoyah Hills,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,1,24,Vinnie Vineyard,Independent,0,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Knox,0018,24Q Sequoyah Hills,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,809,2,Phil Bredesen,Democratic,1440,3,Trudy A. Austin,Independent,5,4,John Carico,Independent,1,5,Dean Hill,Independent,4,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,0,8,Kris L. Todd,Independent,1,,,,,,,,
Knox,0018,24Q Sequoyah Hills,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,972,2,Renee Hoyos,Democratic,1250,3,Jeffrey A. Grunau,Independent,3,4,Keith A. LaTorre,Independent,5,5,Greg Samples,Independent,11,6,Marc Whitmire,Independent,8,,,,,,,,,,,,,,,,
Knox,0018,24Q Sequoyah Hills,0017,13,0,0,Tennessee House of Representatives District 13,2018-11-06,State General,1,Eddie Smith,Republican,983,2,Gloria Johnson,Democratic,1231,3,Zachary Houk,Independent,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0019,25 South Knox CC,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,769,2,Karl Dean,Democratic,1133,3,Mark CoonRippy Brown,Independent,0,4,Sherry L. Clark,Independent,9,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,1,10,Matthew Koch,Independent,0
Knox,0019,25 South Knox CC,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,2,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,1,14,Yvonne Neubert,Independent,6,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,3,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,4,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,1
Knox,0019,25 South Knox CC,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,4,22,Mike Toews,Independent,1,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,2,25,Jaron D. Weidner,Independent,4,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,0,28,Mark Wright,Independent,1,29,Write-In - Eddie Murphy,,0,,,,
Knox,0019,25 South Knox CC,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,668,2,Phil Bredesen,Democratic,1240,3,Trudy A. Austin,Independent,9,4,John Carico,Independent,4,5,Dean Hill,Independent,18,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,4,8,Kris L. Todd,Independent,2,,,,,,,,
Knox,0019,25 South Knox CC,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,830,2,Renee Hoyos,Democratic,1087,3,Jeffrey A. Grunau,Independent,6,4,Keith A. LaTorre,Independent,4,5,Greg Samples,Independent,5,6,Marc Whitmire,Independent,12,,,,,,,,,,,,,,,,
Knox,0019,25 South Knox CC,0017,13,0,0,Tennessee House of Representatives District 13,2018-11-06,State General,1,Eddie Smith,Republican,1,2,Gloria Johnson,Democratic,2,3,Zachary Houk,Independent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0019,25 South Knox CC,0017,15,0,0,Tennessee House of Representatives District 15,2018-11-06,State General,1,Rick Staples,Democratic,1420,2,Write-In - Charles E. Drew,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0020,26 Dogwood,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,659,2,Karl Dean,Democratic,1331,3,Mark CoonRippy Brown,Independent,1,4,Sherry L. Clark,Independent,6,5,Justin Cornett,Independent,0,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,2,10,Matthew Koch,Independent,1
Knox,0020,26 Dogwood,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,2,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,4,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,2,17,Robert Sawyers Sr.,Independent,1,18,Heather Scott,Independent,5,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,1
Knox,0020,26 Dogwood,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,4,22,Mike Toews,Independent,3,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,7,25,Jaron D. Weidner,Independent,1,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,4,29,Write-In - Eddie Murphy,,0,,,,
Knox,0020,26 Dogwood,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,530,2,Phil Bredesen,Democratic,1473,3,Trudy A. Austin,Independent,11,4,John Carico,Independent,7,5,Dean Hill,Independent,9,6,Kevin Lee McCants,Independent,0,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,5,,,,,,,,
Knox,0020,26 Dogwood,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,718,2,Renee Hoyos,Democratic,1285,3,Jeffrey A. Grunau,Independent,7,4,Keith A. LaTorre,Independent,4,5,Greg Samples,Independent,6,6,Marc Whitmire,Independent,9,,,,,,,,,,,,,,,,
Knox,0020,26 Dogwood,0017,15,0,0,Tennessee House of Representatives District 15,2018-11-06,State General,1,Rick Staples,Democratic,1606,2,Write-In - Charles E. Drew,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0021,27 South Knox,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,505,2,Karl Dean,Democratic,531,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,3,5,Justin Cornett,Independent,2,6,Gabriel Fancher,Independent,1,7,Sean Bruce Fleming,Independent,1,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,1
Knox,0021,27 South Knox,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,1,14,Yvonne Neubert,Independent,2,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,0,19,George Blackwell Smith IV,Independent,2,20,Jeremy Allen Stephenson,Independent,0
Knox,0021,27 South Knox,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,1,22,Mike Toews,Independent,1,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,3,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,0,29,Write-In - Eddie Murphy,,0,,,,
Knox,0021,27 South Knox,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,438,2,Phil Bredesen,Democratic,594,3,Trudy A. Austin,Independent,5,4,John Carico,Independent,2,5,Dean Hill,Independent,7,6,Kevin Lee McCants,Independent,1,7,Breton Phillips,Independent,2,8,Kris L. Todd,Independent,4,,,,,,,,
Knox,0021,27 South Knox,0011,2,0,0,United States House of Representatives District 2,2018-11-06,State General,1,Tim Burchett,Republican,574,2,Renee Hoyos,Democratic,477,3,Jeffrey A. Grunau,Independent,1,4,Keith A. LaTorre,Independent,2,5,Greg Samples,Independent,3,6,Marc Whitmire,Independent,2,,,,,,,,,,,,,,,,
Knox,0021,27 South Knox,0017,15,0,0,Tennessee House of Representatives District 15,2018-11-06,State General,1,Rick Staples,Democratic,701,2,Write-In - Charles E. Drew,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox,0022,29 Anderson,0005,0,0,1,Governor,2018-11-06,State General,1,Bill Lee,Republican,602,2,Karl Dean,Democratic,596,3,Mark CoonRippy Brown,Independent,2,4,Sherry L. Clark,Independent,3,5,Justin Cornett,Independent,1,6,Gabriel Fancher,Independent,0,7,Sean Bruce Fleming,Independent,2,8,William Andrew Helmstetter,Independent,0,9,Cory King,Independent,0,10,Matthew Koch,Independent,0
Knox,0022,29 Anderson,0005,0,0,2,Governor,2018-11-06,State General,11,Tommy Ray McAnally,Independent,1,12,Jessie D. McDonald,Independent,0,13,Toney Randall Mitchell,Independent,0,14,Yvonne Neubert,Independent,0,15,Alfred Shawn Rapoza,Independent,0,16,Chad Riden,Independent,1,17,Robert Sawyers Sr.,Independent,0,18,Heather Scott,Independent,1,19,George Blackwell Smith IV,Independent,0,20,Jeremy Allen Stephenson,Independent,0
Knox,0022,29 Anderson,0005,0,0,3,Governor,2018-11-06,State General,21,Tracy C. Yaste Tisdale,Independent,0,22,Mike Toews,Independent,0,23,Rick Tyler,Independent,0,24,Vinnie Vineyard,Independent,4,25,Jaron D. Weidner,Independent,0,26,Patrick Whitlock,Independent,0,27,Joe B. Wilmoth,Independent,1,28,Mark Wright,Independent,2,29,Write-In - Eddie Murphy,,0,,,,
Knox,0022,29 Anderson,0007,0,0,0,United States Senate,2018-11-06,State General,1,Marsha Blackburn,Republican,529,2,Phil Bredesen,Democratic,667,3,Trudy A. Austin,Independent,2,4,John Carico,Independent,1,5,Dean Hill,Independent,10,6,Kevin Lee McCants,Independent,2,7,Breton Phillips,Independent,1,8,Kris L. Todd,Independent,4,,,,,,,,
