COUNTY,PRCTSEQ,PRECINCT,BALSEQID,JURISID,SECJURISID,CANDGROUP,OFFICENAME,ELECTDATE,ELECTTYPE,COL1HDG,RNAME1,PARTY1,PVTALLY1,COL2HDG,RNAME2,PARTY2,PVTALLY2,COL3HDG,RNAME3,PARTY3,PVTALLY3,COL4HDG,RNAME4,PARTY4,PVTALLY4,COL5HDG,RNAME5,PARTY5,PVTALLY5,COL6HDG,RNAME6,PARTY6,PVTALLY6,COL7HDG,RNAME7,PARTY7,PVTALLY7,COL8HDG,RNAME8,PARTY8,PVTALLY8,COL9HDG,RNAME9,PARTY9,PVTALLY9,COL10HDG,RNAME10,PARTY10,PVTALLY10
McNairy,0014,Courthouse SE 6-1,0017,94,0,0,Tennessee House of Representatives District 94,2022-11-08,State General,1,Ron M. Gant,Republican,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0015,Michie 7-1,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,622,2,Jason Brantley Martin,Democratic,83,3,Constance M. Every,Independent,5,4,John Gentry,Independent,5,5,Basil Marceaux,Independent,3,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,4
McNairy,0015,Michie 7-1,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0015,Michie 7-1,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,409,2,No,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0015,Michie 7-1,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,446,2,No,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0015,Michie 7-1,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,439,2,No,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0015,Michie 7-1,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,358,2,No,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0015,Michie 7-1,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,603,2,Lynnette P. Williams,Democratic,81,3,James Hart,Independent,4,4,Ronnie Henley,Independent,12,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0015,Michie 7-1,0017,94,0,0,Tennessee House of Representatives District 94,2022-11-08,State General,1,Ron M. Gant,Republican,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0016,Stantonville 7-2,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,253,2,Jason Brantley Martin,Democratic,44,3,Constance M. Every,Independent,2,4,John Gentry,Independent,5,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
McNairy,0016,Stantonville 7-2,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0016,Stantonville 7-2,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,172,2,No,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0016,Stantonville 7-2,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,181,2,No,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0016,Stantonville 7-2,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,186,2,No,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0016,Stantonville 7-2,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,152,2,No,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0016,Stantonville 7-2,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,251,2,Lynnette P. Williams,Democratic,35,3,James Hart,Independent,2,4,Ronnie Henley,Independent,4,,,,,,,,,,,,,,,,,,,,,,,,
McNairy,0016,Stantonville 7-2,0017,94,0,0,Tennessee House of Representatives District 94,2022-11-08,State General,1,Ron M. Gant,Republican,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,0001,1 Holladay,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,561,2,Jason Brantley Martin,Democratic,113,3,Constance M. Every,Independent,3,4,John Gentry,Independent,6,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,2
Benton,0001,1 Holladay,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Benton,0001,1 Holladay,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,424,2,No,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,0001,1 Holladay,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,381,2,No,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,0001,1 Holladay,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,411,2,No,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,0001,1 Holladay,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,384,2,No,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton,0001,1 Holladay,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,566,2,Odessa Kelly,Democratic,101,3,Steven J. Hooper,Independent,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0006,3-2 Lakewood,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,976,2,No,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0006,3-2 Lakewood,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,853,2,No,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0006,3-2 Lakewood,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,906,2,No,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry,0006,3-2 Lakewood,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,739,2,No,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0010,10-22 Agri-Plex,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,461,2,No,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0010,10-22 Agri-Plex,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,531,2,Lynnette P. Williams,Democratic,288,3,James Hart,Independent,12,4,Ronnie Henley,Independent,5,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Gibson,0010,10-22 Agri-Plex,0017,79,0,0,Tennessee House of Representatives District 79,2022-11-08,State General,1,Brock Martin,Republican,518,2,Thomas Jefferson,Democratic,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,635,2,Jason Brantley Martin,Democratic,109,3,Constance M. Every,Independent,3,4,John Gentry,Independent,5,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,1
Gibson,0011,11-26 Union Central,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,526,2,No,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,480,2,No,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,517,2,No,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,441,2,No,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,631,2,Lynnette P. Williams,Democratic,80,3,James Hart,Independent,9,4,Ronnie Henley,Independent,9,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0017,79,0,0,Tennessee House of Representatives District 79,2022-11-08,State General,1,Brock Martin,Republican,559,2,Thomas Jefferson,Democratic,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0011,11-26 Union Central,0017,82,0,0,Tennessee House of Representatives District 82,2022-11-08,State General,1,Chris Hurt,Republican,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0012,11-27 Skullbone,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,294,2,Jason Brantley Martin,Democratic,21,3,Constance M. Every,Independent,1,4,John Gentry,Independent,4,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Gibson,0012,11-27 Skullbone,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0012,11-27 Skullbone,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,218,2,No,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0012,11-27 Skullbone,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,173,2,No,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0012,11-27 Skullbone,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,178,2,No,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0012,11-27 Skullbone,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,162,2,No,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0012,11-27 Skullbone,0011,8,0,0,United States House of Representatives District 8,2022-11-08,State General,1,David Kustoff,Republican,290,2,Lynnette P. Williams,Democratic,19,3,James Hart,Independent,2,4,Ronnie Henley,Independent,1,5,Write-In - Kirk D Carter,,0,,,,,,,,,,,,,,,,,,,,
Gibson,0012,11-27 Skullbone,0017,79,0,0,Tennessee House of Representatives District 79,2022-11-08,State General,1,Brock Martin,Republican,280,2,Thomas Jefferson,Democratic,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0013,12-28 CPC,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,535,2,Jason Brantley Martin,Democratic,100,3,Constance M. Every,Independent,3,4,John Gentry,Independent,9,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,1
Gibson,0013,12-28 CPC,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0013,12-28 CPC,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,461,2,No,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibson,0013,12-28 CPC,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,408,2,No,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0002,02,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,608,2,Jason Brantley Martin,Democratic,183,3,Constance M. Every,Independent,2,4,John Gentry,Independent,7,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,1
Monroe,0002,02,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0002,02,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,575,2,No,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0002,02,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,541,2,No,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0002,02,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,590,2,No,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0002,02,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,462,2,No,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0002,02,0011,3,0,0,United States House of Representatives District 3,2022-11-08,State General,1,Chuck Fleischmann,Republican,604,2,Meg Gorman,Democratic,183,3,Thomas M. Rumba,Independent,3,4,Rick Tyler,Independent,4,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0002,02,0017,21,0,0,Tennessee House of Representatives District 21,2022-11-08,State General,1,Lowell Russell,Republican,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0003,03,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,368,2,Jason Brantley Martin,Democratic,64,3,Constance M. Every,Independent,4,4,John Gentry,Independent,2,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Monroe,0003,03,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0003,03,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,309,2,No,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe,0003,03,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,273,2,No,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0025,9-5,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,84,2,No,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0025,9-5,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,90,2,No,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0025,9-5,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,78,2,No,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0025,9-5,0011,5,0,0,United States House of Representatives District 5,2022-11-08,State General,1,Andy Ogles,Republican,94,2,Heidi Campbell,Democratic,22,3,Derrick Brantley,Independent,1,4,Daniel Cooper,Independent,0,5,Rick Shannon,Independent,0,,,,,,,,,,,,,,,,,,,,
Williamson,0025,9-5,0017,92,0,0,Tennessee House of Representatives District 92,2022-11-08,State General,1,Todd Warner,Republican,93,2,Angela Hughes,Democratic,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,2381,2,Jason Brantley Martin,Democratic,1442,3,Constance M. Every,Independent,12,4,John Gentry,Independent,25,5,Basil Marceaux,Independent,2,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,3,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,3
Williamson,0026,10-1,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,1,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,2527,2,No,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,2902,2,No,,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,3155,2,No,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,2595,2,No,,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,2366,2,Odessa Kelly,Democratic,1416,3,Steven J. Hooper,Independent,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,2594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0026,10-1,0017,61,0,0,Tennessee House of Representatives District 61,2022-11-08,State General,1,Gino Bulso,Republican,2341,2,Steven Cervantes,Democratic,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,1439,2,Jason Brantley Martin,Democratic,1016,3,Constance M. Every,Independent,15,4,John Gentry,Independent,21,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,1,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Williamson,0027,10-2,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,1586,2,No,,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,1859,2,No,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,2035,2,No,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,1619,2,No,,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,1416,2,Odessa Kelly,Democratic,1026,3,Steven J. Hooper,Independent,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0027,10-2,0017,65,0,0,Tennessee House of Representatives District 65,2022-11-08,State General,1,Sam Whitson,Republican,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,105,2,Jason Brantley Martin,Democratic,40,3,Constance M. Every,Independent,2,4,John Gentry,Independent,1,5,Basil Marceaux,Independent,0,6,Charles Van Morgan,Independent,1,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Williamson,0028,10-3,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,102,2,No,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,106,2,No,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,114,2,No,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,99,2,No,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,105,2,Odessa Kelly,Democratic,40,3,Steven J. Hooper,Independent,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0028,10-3,0017,63,0,0,Tennessee House of Representatives District 63,2022-11-08,State General,1,Jake McCalmon,Republican,101,2,Kisha Davis,Democratic,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,3370,2,Jason Brantley Martin,Democratic,1875,3,Constance M. Every,Independent,21,4,John Gentry,Independent,57,5,Basil Marceaux,Independent,3,6,Charles Van Morgan,Independent,5,7,Alfred O'Neil,Independent,1,8,Deborah Rouse,Independent,8,9,Michael E. Scantland,Independent,1,10,Rick Tyler,Independent,4
Williamson,0029,11-1,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,3448,2,No,,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,3916,2,No,,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,4213,2,No,,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,3533,2,No,,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,3421,2,Odessa Kelly,Democratic,1836,3,Steven J. Hooper,Independent,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0029,11-1,0017,65,0,0,Tennessee House of Representatives District 65,2022-11-08,State General,1,Sam Whitson,Republican,3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0005,0,0,1,Governor,2022-11-08,State General,1,Bill Lee,Republican,104,2,Jason Brantley Martin,Democratic,53,3,Constance M. Every,Independent,0,4,John Gentry,Independent,1,5,Basil Marceaux,Independent,1,6,Charles Van Morgan,Independent,0,7,Alfred O'Neil,Independent,0,8,Deborah Rouse,Independent,0,9,Michael E. Scantland,Independent,0,10,Rick Tyler,Independent,0
Williamson,0030,11-2,0005,0,0,2,Governor,2022-11-08,State General,11,Write-In - Curtis Carney,,0,12,Write-In - Stephen C Maxwell,,0,13,Write-In - Kameron Parker Scott,,0,14,Write-In - Lemichael D. Wilson,,0,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0006,0,1,0,Constitutional Amendment # 1,2022-11-08,State General,1,Yes,,108,2,No,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0006,0,2,0,Constitutional Amendment # 2,2022-11-08,State General,1,Yes,,124,2,No,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0006,0,3,0,Constitutional Amendment # 3,2022-11-08,State General,1,Yes,,135,2,No,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0006,0,4,0,Constitutional Amendment # 4,2022-11-08,State General,1,Yes,,109,2,No,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0011,7,0,0,United States House of Representatives District 7,2022-11-08,State General,1,Mark E Green,Republican,101,2,Odessa Kelly,Democratic,51,3,Steven J. Hooper,Independent,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0015,27,0,0,Tennessee Senate District 27,2022-11-08,State General,1,Jack Johnson,Republican,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamson,0030,11-2,0017,61,0,0,Tennessee House of Representatives District 61,2022-11-08,State General,1,Gino Bulso,Republican,94,2,Steven Cervantes,Democratic,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
